441410.000,3750270.000,99
441470.000,3750270.000,123
441530.000,3750270.000,140
441590.000,3750270.000,156
441650.000,3750270.000,132
441710.000,3750270.000,165
441770.000,3750270.000,140
441830.000,3750270.000,140
441890.000,3750270.000,99
440750.000,3750210.000,173
440810.000,3750210.000,247
440870.000,3750210.000,255
440930.000,3750210.000,206
440990.000,3750210.000,132
441050.000,3750210.000,107
441110.000,3750210.000,140
441170.000,3750210.000,123
441230.000,3750210.000,148
441290.000,3750210.000,132
441350.000,3750210.000,165
441410.000,3750210.000,165
441470.000,3750210.000,148
441530.000,3750210.000,140
441590.000,3750210.000,132
441650.000,3750210.000,123
441710.000,3750210.000,107
441770.000,3750210.000,123
441830.000,3750210.000,107
441890.000,3750210.000,123
440750.000,3750150.000,181
440810.000,3750150.000,181
440870.000,3750150.000,156
440930.000,3750150.000,148
440990.000,3750150.000,156
441050.000,3750150.000,156
441110.000,3750150.000,156
441170.000,3750150.000,181
441230.000,3750150.000,132
441290.000,3750150.000,148
441350.000,3750150.000,115
441410.000,3750150.000,132
441470.000,3750150.000,107
441530.000,3750150.000,107
441590.000,3750150.000,107
441650.000,3750150.000,107
441710.000,3750150.000,107
441770.000,3750150.000,115
441830.000,3750150.000,99
441890.000,3750150.000,107
